target,weight,source
foxnewsradio,2,srbnews0
DeanoBeano1,2,srbnews0
ExtSpoxEU,2,srbnews0
MariaSharapova,2,srbnews0
BTS_twt,2,srbnews0
ForeignAffairs,2,srbnews0
iaeaorg,2,srbnews0
ksenijapavlovic,2,srbnews0
RealScottRitter,2,srbnews0
AmyMek,2,srbnews0
CyprusMFA,2,srbnews0
Rogozin,2,srbnews0
dcexaminer,2,srbnews0
CBSNews,2,srbnews0
KremlinRussia,2,srbnews0
TamrikoT,2,srbnews0
PrincFilip1,2,srbnews0
EmbRusBotswana,2,srbnews0
Sputnik_Insight,2,srbnews0
KimStrassel,2,srbnews0
IMFNews,2,srbnews0
BNODesk,2,srbnews0
BreitbartNews,2,srbnews0
miladvisor,2,srbnews0
ArnoGujon,2,srbnews0
EU_Commission,2,srbnews0
business,2,srbnews0
ohboywhatashot,2,srbnews0
FBI,2,srbnews0
jensstoltenberg,2,srbnews0
RusBotschaft,2,srbnews0
AstroDrewMorgan,2,srbnews0
lesoleil036,2,srbnews0
moscowgov,2,srbnews0
xmenglish,2,srbnews0
MintPressNews,1,srbnews0
DieLinke_HH,1,srbnews0
ClairePrydeF24,1,srbnews0
NarodnjaciN,1,srbnews0
ICYMIvideo,1,srbnews0
Madonna,1,srbnews0
ABC13News,1,srbnews0
FranceenSerbie,1,srbnews0
ChineseEmbinHU,1,srbnews0
theCCR,1,srbnews0
ADB_HQ,1,srbnews0
VOGUERussia,1,srbnews0
offendedbyme,1,srbnews0
sputnik_fr,1,srbnews0
V_of_Europe,1,srbnews0
ABC,1,srbnews0
BenjaminNorton,1,srbnews0
Chanelbeauty,1,srbnews0
Callmep39103021,1,srbnews0
ScienceMagazine,1,srbnews0
deepikapadukone,1,srbnews0
NHSuk,1,srbnews0
Ukraine,1,srbnews0
suigenerisjen,1,srbnews0
EFEnoticias,1,srbnews0
SpaceX,1,srbnews0
EstoniaUN,1,srbnews0
Orthodoxe,1,srbnews0
HuaweiEnt,1,srbnews0
FRANCE24,1,srbnews0
Eurosport_IT,1,srbnews0
RimtuTiRimtu,1,srbnews0
zlj517,1,srbnews0
coe,1,srbnews0
usosce,1,srbnews0
YesSrpska,1,srbnews0
InformerNovine,1,srbnews0
WritingLeeman,1,srbnews0
VicStormChasers,1,srbnews0
JosefinaVidalF,1,srbnews0
beek38,1,srbnews0
UnitedNationsRU,1,srbnews0
ladygaga,1,srbnews0
JackPosobiec,1,srbnews0
cducsubt,1,srbnews0
NeosKosmos,1,srbnews0
w_terrence,1,srbnews0
RusMission_EU,1,srbnews0
rosatom,1,srbnews0
hrw,1,srbnews0
RodionPress,1,srbnews0
VW,1,srbnews0
miroslavadamekx,1,srbnews0
RosatomGlobal,1,srbnews0
AmbassadorHuang,1,srbnews0
10DowningStreet,1,srbnews0
JohnKerry,1,srbnews0
Interaffairs,1,srbnews0
RusEmbSey,1,srbnews0
DrMarcusP,1,srbnews0
fabiorampelli,1,srbnews0
ceverarvedus,1,srbnews0
Malinka1102,1,srbnews0
crocerossa,1,srbnews0
UrgentF24,1,srbnews0
WorldOrthodox,1,srbnews0
davidicke,1,srbnews0
RussiaInUSA,1,srbnews0
EnricoTurcato,1,srbnews0
rusemb_pl,1,srbnews0
GapInc,1,srbnews0
fema,1,srbnews0
embacubaserbia,1,srbnews0
virgingalactic,1,srbnews0
LV_RUSEMBAS,1,srbnews0
TatianaSiegel27,1,srbnews0
JackMa,1,srbnews0
priyankachopra,1,srbnews0
djordje_fpn,1,srbnews0
ManderlaGisela,1,srbnews0
SavaJanjic,1,srbnews0
NebojsaMalic,1,srbnews0
RusEmbJakarta,1,srbnews0
cmhrrs,1,srbnews0
shafieikeyvan,1,srbnews0
realDonaldTrFan,1,srbnews0
ASteiner,1,srbnews0
breakingnewsie,1,srbnews0
KancelarijaKiM,1,srbnews0
MariaBartiromo,1,srbnews0
yamunaoverseas,1,srbnews0
albicilla66,1,srbnews0
dagensnyheter,1,srbnews0
iamOsamaKhan11,1,srbnews0
alba_mellon,1,srbnews0
JosepBorrellF,1,srbnews0
ForeignPolicy,1,srbnews0
TimesofIsrael,1,srbnews0
johnpilger,1,srbnews0
CorbynistaTeen,1,srbnews0
GOPChairwoman,1,srbnews0
PeterStefanovi2,1,srbnews0
TrumpWarRoom,1,srbnews0
USApoRusski,1,srbnews0
RusEmbSwiss,1,srbnews0
AmbLiuXiaoMing,1,srbnews0
CAP741776,1,srbnews0
WashTimes,1,srbnews0
ThespaceAcad,1,srbnews0
AmichaiStein1,1,srbnews0
Breaking911,1,srbnews0
Apple,1,srbnews0
usambserbia,1,srbnews0
I30mki,1,srbnews0
avnve,1,srbnews0
rst_like,1,srbnews0
SpokespersonCHN,1,srbnews0
ffweekend,1,srbnews0
9NewsAUS,1,srbnews0
Keir_Starmer,1,srbnews0
CubaMINREX,1,srbnews0
CyprusInGeneva,1,srbnews0
ItalyinSerbia,1,srbnews0
USATODAY,1,srbnews0
EmmanuelMacron,1,srbnews0
UNReliefChief,1,srbnews0
GreggJarrett,1,srbnews0
PRCAmbNepal,1,srbnews0
JudicialWatch,1,srbnews0
ReutersBiz,1,srbnews0
PotempkinBrain,1,srbnews0
NeilClark66,1,srbnews0
RachBlevins,1,srbnews0
thouse_opinions,1,srbnews0
ErikaOSanoja,1,srbnews0
Yokenth,1,srbnews0
CDCgov,1,srbnews0
interfax_news,1,srbnews0
GermanyintheEU,1,srbnews0
planwac,1,srbnews0
NikosDendias,1,srbnews0
mimun2020,1,srbnews0
R_DeDominicis,1,srbnews0
SMiculescu,1,srbnews0
NATO_KFOR,1,srbnews0
eucopresident,1,srbnews0
ml_1maria,1,srbnews0
Jingjing_Li,1,srbnews0
BTFKNews,1,srbnews0
kommersant,1,srbnews0
SerbRights,1,srbnews0
DLoskutov,1,srbnews0
stevestivers,1,srbnews0
khl_eng,1,srbnews0
GlobalTimesBiz,1,srbnews0
CIA,1,srbnews0
piersmorgan,1,srbnews0
dhbhanu,1,srbnews0
Jim_Jordan,1,srbnews0
socijalisti,1,srbnews0
LisaMarieBoothe,1,srbnews0
Mike_Pence,1,srbnews0
shen_shiwei,1,srbnews0
HaugesagFOX10,1,srbnews0
AlArabiya_Eng,1,srbnews0
Scottishnotbrit,1,srbnews0
FarukFirat1987,1,srbnews0
carlbildt,1,srbnews0
DrSJaishankar,1,srbnews0
foxnation,1,srbnews0
Dulles_Airport,1,srbnews0
SvobodaRadio,1,srbnews0
HITSDD,1,srbnews0
USArmy,1,srbnews0
yellowredsparks,1,srbnews0
MID_RnD,1,srbnews0
naturel_nature,1,srbnews0
AleksDjuricic,1,srbnews0
redguard1971,1,srbnews0
NDB_int,1,srbnews0
k_vinkenborg,1,srbnews0
MarkHiggie1,1,srbnews0
LePatrioteRN75,1,srbnews0
WangGuanBeijing,1,srbnews0
novakfoundation,1,srbnews0
1NikolaMirkovic,1,srbnews0
GlblCtzn,1,srbnews0
TheOnion,1,srbnews0
THEMONTHLY,1,srbnews0
orthodox_times,1,srbnews0
JJansaSDS,1,srbnews0
ferozwala,1,srbnews0
ChinaEUMission,1,srbnews0
Fox10_NicoleG,1,srbnews0
Independent,1,srbnews0
adxtrjuseniorit,1,srbnews0
lemasurierjess,1,srbnews0
RealJamesWoods,1,srbnews0
JennieOutlaw,1,srbnews0
NYGovCuomo,1,srbnews0
DrinkaMercep,1,srbnews0
novaya_gazeta,1,srbnews0
ShanghaiEye,1,srbnews0
maruthomustika,1,srbnews0
PPeregrinus,1,srbnews0
Djuro23,1,srbnews0
KremlinMuseums,1,srbnews0
USNavy,1,srbnews0
UN_News_Centre,1,srbnews0
Makedni,1,srbnews0
GreeceMFA,1,srbnews0
USTreasury,1,srbnews0
dariovivaspsuv,1,srbnews0
stevenmnuchin1,1,srbnews0
Rostec_Russia,1,srbnews0
Granma_Digital,1,srbnews0
richardbranson,1,srbnews0
GeirOPedersen,1,srbnews0
unicefsrbija,1,srbnews0
British_Airways,1,srbnews0
srbnews0,1,srbnews0
sargentali,1,srbnews0
PMSportsNews,1,srbnews0
agencia_com,1,srbnews0
NovakFanClub,1,srbnews0
RusEmbIran,1,srbnews0
BricsJournal,1,srbnews0
FlyOverChina,1,srbnews0
PREZIDENTmluvci,1,srbnews0
tokanone26,1,srbnews0
US_EUCOM,1,srbnews0
CalaveraRuiz,1,srbnews0
timand2037,1,srbnews0
SrebrenicaUK,1,srbnews0
kriticka_misao,1,srbnews0
Tesla,1,srbnews0
ZMnatsakanyan,1,srbnews0
luigidimaio,1,srbnews0
knnon_a,1,srbnews0
enzocursio,1,srbnews0
FT,1,srbnews0
NYPDnews,1,srbnews0
CanadaFP,1,srbnews0
10thLegio,1,srbnews0
bseu_official,1,srbnews0
Skype,1,srbnews0
SpecialAgentO,1,srbnews0
RMPICS_twt,1,srbnews0
kayleighmcenany,1,srbnews0
Ekatmid,1,srbnews0
EBInternac,1,srbnews0
DailyMailUK,1,srbnews0
THR,1,srbnews0
EPPGroup,1,srbnews0
SerbNatFed,1,srbnews0
RusEmb_LT,1,srbnews0
flyer4life,1,srbnews0
timesofindia,1,srbnews0
MarcusReports,1,srbnews0
MaxBlumenthal,1,srbnews0
edhenry,1,srbnews0
MillaJovovich,1,srbnews0
matteosalvinimi,1,srbnews0
KalimaLondon,1,srbnews0
Nigel_Farage,1,srbnews0
RuskiCrni,1,srbnews0
MelissaAGarriga,1,srbnews0
UNRWA,1,srbnews0
charliekirk11,1,srbnews0
USMC,1,srbnews0
Space_Station,1,srbnews0
nadaNSSD,1,srbnews0
GavinNewsom,1,srbnews0
MedvedevRussiaE,1,srbnews0
WorkersPartyGB,1,srbnews0
ZelenskyyUa,1,srbnews0
BRICSRussia2020,1,srbnews0
serbhero1389,1,srbnews0
AmbLiuQuan,1,srbnews0
Jerusalem_Post,1,srbnews0
USAmbPoland,1,srbnews0
FrancoiseJ_UN,1,srbnews0
SpeakerPelosi,1,srbnews0
EU,1,srbnews0
pa_csto,1,srbnews0
QuickTake,1,srbnews0
RonPaul,1,srbnews0
SC0T_4_LIFE,1,srbnews0
Orthosphere,1,srbnews0
danijelar,1,srbnews0
dieLinke,1,srbnews0
odikov,1,srbnews0
BillGates,1,srbnews0
SarahAMatthews1,1,srbnews0
JohnRule18,1,srbnews0
Caninator,1,srbnews0
WFP,1,srbnews0
SNSDDodik,1,srbnews0
RusEmbSwe,1,srbnews0
PulitzerPrizes,1,srbnews0
PDChinaLife,1,srbnews0
theduransite,1,srbnews0
gk_launch,1,srbnews0
YouTube,163,sreyyazdemir
bbcturkce,120,sreyyazdemir
dw_deutsch,98,sreyyazdemir
sputnik_TR,82,sreyyazdemir
Reuters,60,sreyyazdemir
dw_turkce,56,sreyyazdemir
BBCWorld,39,sreyyazdemir
dwnews,32,sreyyazdemir
Tagesspiegel,28,sreyyazdemir
euronews_tr,27,sreyyazdemir
SputnikInt,26,sreyyazdemir
DigitalTrends,25,sreyyazdemir
drkardiyo,23,sreyyazdemir
sreyyazdemir,22,sreyyazdemir
tcbora74,20,sreyyazdemir
welt,19,sreyyazdemir
dw_wissenschaft,19,sreyyazdemir
wef,19,sreyyazdemir
gazetesozcu,19,sreyyazdemir
TarikSahin1979,18,sreyyazdemir
drahmetrasim,17,sreyyazdemir
dogasokagi,16,sreyyazdemir
mansuryavas06,16,sreyyazdemir
Tumyad4,16,sreyyazdemir
woowhaber,15,sreyyazdemir
bebeklersokagi,15,sreyyazdemir
cnni,14,sreyyazdemir
alfonslopeztena,14,sreyyazdemir
UygurHaber,14,sreyyazdemir
mvollmer1,13,sreyyazdemir
BILD,13,sreyyazdemir
ibbhaberleri,13,sreyyazdemir
ekrem_imamoglu,12,sreyyazdemir
O_R_M_A_N,11,sreyyazdemir
Ronald_vanLoon,11,sreyyazdemir
forzabesiktas,11,sreyyazdemir
gh_voltage,11,sreyyazdemir
jblefevre60,11,sreyyazdemir
MisterSalesman,11,sreyyazdemir
istanbul_pics,10,sreyyazdemir
osmann35gm,10,sreyyazdemir
haluklevent,10,sreyyazdemir
haaretzcom,10,sreyyazdemir
12tmimi,10,sreyyazdemir
HDNER,9,sreyyazdemir
JasmineKardde35,9,sreyyazdemir
citkusu,9,sreyyazdemir
HuseyinYayla_,9,sreyyazdemir
ismailsaymaz,9,sreyyazdemir
CurieuxExplorer,9,sreyyazdemir
GllkMuhammet,8,sreyyazdemir
UyghurProject,8,sreyyazdemir
devecihukuk,8,sreyyazdemir
MoscowTimes,8,sreyyazdemir
yasarustaportal,8,sreyyazdemir
psikolog724,8,sreyyazdemir
hudhud_kusu1842,8,sreyyazdemir
GY18164253,8,sreyyazdemir
EmrAlp__,8,sreyyazdemir
sulebayar,7,sreyyazdemir
cumhuriyetgzt,7,sreyyazdemir
euronews,7,sreyyazdemir
enricomolinari,7,sreyyazdemir
pradeeprao_,7,sreyyazdemir
sivasresimleri,7,sreyyazdemir
politikaloji,7,sreyyazdemir
NASA,7,sreyyazdemir
iElielSepulchro,7,sreyyazdemir
hsanDndar1,6,sreyyazdemir
isimsizhareket,6,sreyyazdemir
nasaistanbul,6,sreyyazdemir
_81_Bayraktar,6,sreyyazdemir
laik_4535,6,sreyyazdemir
Droit_IA,6,sreyyazdemir
drfahrettinkoca,6,sreyyazdemir
OlafGersemann,6,sreyyazdemir
myworld2121,6,sreyyazdemir
harmanci_1071,6,sreyyazdemir
mashable,6,sreyyazdemir
ZCanbekli,6,sreyyazdemir
__e_88,6,sreyyazdemir
Bladesinger15,6,sreyyazdemir
tarihistan,5,sreyyazdemir
BgSnezana,5,sreyyazdemir
AhmetXXI,5,sreyyazdemir
HeinzVHoenen,5,sreyyazdemir
Taskin_Necdet,5,sreyyazdemir
Orsatramola,5,sreyyazdemir
HakkErdogmus,5,sreyyazdemir
MisterCalvoChip,5,sreyyazdemir
PawlowskiMario,5,sreyyazdemir
fuatozhan,5,sreyyazdemir
Animalbanks,5,sreyyazdemir
Paula_Piccard,5,sreyyazdemir
drosmancetin,5,sreyyazdemir
CordeiroRick,5,sreyyazdemir
InTheKnow,5,sreyyazdemir
SivasaGel,5,sreyyazdemir
gazetenebula,5,sreyyazdemir
LutfuTurkkan,5,sreyyazdemir
LesVDavis,5,sreyyazdemir
Kardiyoloji_,5,sreyyazdemir
zaibatsu,5,sreyyazdemir
7picaday,5,sreyyazdemir
kuriharan,4,sreyyazdemir
MikeQuindazzi,4,sreyyazdemir
alperdmg,4,sreyyazdemir
UkAlAcAdI_,4,sreyyazdemir
Bellaasays2,4,sreyyazdemir
bellalilli16,4,sreyyazdemir
castellanosce_,4,sreyyazdemir
mustafa__bag,4,sreyyazdemir
SturmDaniel,4,sreyyazdemir
merdanyanardag,4,sreyyazdemir
Ata_18811,4,sreyyazdemir
servetparlakcc,4,sreyyazdemir
suheylapkdmr,4,sreyyazdemir
valeri_torr,4,sreyyazdemir
mkirikkanat,4,sreyyazdemir
nevsinmengu,4,sreyyazdemir
Berfinim_Deniz,4,sreyyazdemir
TheEconomist,4,sreyyazdemir
ShiCooks,4,sreyyazdemir
Snezana01508345,4,sreyyazdemir
Ayse22Tc,4,sreyyazdemir
Tuygun76957988,4,sreyyazdemir
AlmaEgann,4,sreyyazdemir
AntonioParis,4,sreyyazdemir
CNET,4,sreyyazdemir
Shadow135Simmi,4,sreyyazdemir
AtalAyse1,4,sreyyazdemir
BehzatC,4,sreyyazdemir
vitek_888,4,sreyyazdemir
HaroldSinnott,4,sreyyazdemir
mustafacol_,4,sreyyazdemir
MeowMoeDotCom,4,sreyyazdemir
rst_bstn,4,sreyyazdemir
AndreiAndrei63,4,sreyyazdemir
CarstenDierig,4,sreyyazdemir
SedefKabas,4,sreyyazdemir
NurLinka,4,sreyyazdemir
Space_Station,4,sreyyazdemir
fatmacumhurefe,3,sreyyazdemir
sha_ji1,3,sreyyazdemir
Murat_ide,3,sreyyazdemir
ZeydanKaralar01,3,sreyyazdemir
vdemirbey,3,sreyyazdemir
UN,3,sreyyazdemir
SammyStela,3,sreyyazdemir
Raktims23359962,3,sreyyazdemir
OduncuGrup,3,sreyyazdemir
SOliver2020,3,sreyyazdemir
gvalan,3,sreyyazdemir
EchoFintech,3,sreyyazdemir
oyousef45,3,sreyyazdemir
BluesignV,3,sreyyazdemir
worldnewsdotcom,3,sreyyazdemir
cemsaral30,3,sreyyazdemir
SpirosMargaris,3,sreyyazdemir
_mirmesut,3,sreyyazdemir
Trzmy,3,sreyyazdemir
ozanbingoll,3,sreyyazdemir
Mrt_Ongun,3,sreyyazdemir
mevltbayrak,3,sreyyazdemir
_TersAdam,3,sreyyazdemir
euronewsfr,3,sreyyazdemir
korayaydintr,3,sreyyazdemir
TaylanKulacogIu,3,sreyyazdemir
cemseymen,3,sreyyazdemir
Habere_Yorum,3,sreyyazdemir
SharonEChen,3,sreyyazdemir
MansurYavasTR,3,sreyyazdemir
yitiksevdalar,3,sreyyazdemir
emine00659738,3,sreyyazdemir
ferhatgocer,3,sreyyazdemir
senerabdullatif,3,sreyyazdemir
FrRonconi,3,sreyyazdemir
Victoryabro,3,sreyyazdemir
gigadgets_,3,sreyyazdemir
LoriShemek,3,sreyyazdemir
kashthefuturist,3,sreyyazdemir
umitozdag,3,sreyyazdemir
Ma_Heller,3,sreyyazdemir
Oi__4i,3,sreyyazdemir
profilyasdogan,3,sreyyazdemir
TayyabaWaqas94,3,sreyyazdemir
Havenlust,3,sreyyazdemir
wilmakedi,3,sreyyazdemir
gurseltekin34,3,sreyyazdemir
Uz_Us,3,sreyyazdemir
clemenswergin,3,sreyyazdemir
SoraKinanti,3,sreyyazdemir
humorandanimals,3,sreyyazdemir
Atasoner____,3,sreyyazdemir
Kenanyapic1,3,sreyyazdemir
DTGundemi,3,sreyyazdemir
EkremKocaEsk,3,sreyyazdemir
Dahl_Consult,3,sreyyazdemir
ahbapacil,3,sreyyazdemir
Tatiana5oz,3,sreyyazdemir
techinsider,3,sreyyazdemir
DemirSedat6,3,sreyyazdemir
LeventUzumcu,3,sreyyazdemir
yavuzagiraliog,3,sreyyazdemir
Aslnmhmt,3,sreyyazdemir
xoides,3,sreyyazdemir
vica162,2,sreyyazdemir
Karl_Lauterbach,2,sreyyazdemir
mediaktuel,2,sreyyazdemir
ErtugrulFilizay,2,sreyyazdemir
wawinaApr,2,sreyyazdemir
valeriazolota,2,sreyyazdemir
sivasagel58,2,sreyyazdemir
Pedagoglar,2,sreyyazdemir
1283_Harbiyeli,2,sreyyazdemir
irina3529,2,sreyyazdemir
DrSinanOgan,2,sreyyazdemir
CioAmaro,2,sreyyazdemir
naturerr,2,sreyyazdemir
pepito2qope2,2,sreyyazdemir
ChangeTR,2,sreyyazdemir
girizgah24,2,sreyyazdemir
sdtunl1907,2,sreyyazdemir
aykiricomtr,2,sreyyazdemir
Harjeet_Insan_,2,sreyyazdemir
dw_politik,2,sreyyazdemir
AYZIT_34,2,sreyyazdemir
sayuri87081689,2,sreyyazdemir
siring,2,sreyyazdemir
TerenceLeungSF,2,sreyyazdemir
steube,2,sreyyazdemir
kenan_alpay,2,sreyyazdemir
YelizzKoray,2,sreyyazdemir
ibbtvcanli,2,sreyyazdemir
adamdanyal,2,sreyyazdemir
BALIMM1938,2,sreyyazdemir
TolunayCagdas,2,sreyyazdemir
Hina__Rang,2,sreyyazdemir
denizbasaran60,2,sreyyazdemir
alvinfoo,2,sreyyazdemir
Betull_Yilmaz,2,sreyyazdemir
Kawaiipettv,2,sreyyazdemir
AdamAXOI,2,sreyyazdemir
Besiktas,2,sreyyazdemir
zayfung,2,sreyyazdemir
fenniziraatci,2,sreyyazdemir
esracakirgs,2,sreyyazdemir
EjeDigital,2,sreyyazdemir
ggreenwald,2,sreyyazdemir
TractorOfficial,2,sreyyazdemir
masumsuer,2,sreyyazdemir
Locat1ons,2,sreyyazdemir
chboursin,2,sreyyazdemir
sweetrhythms,2,sreyyazdemir
GizayDulkadir,2,sreyyazdemir
srkntnyldz,2,sreyyazdemir
claudia_kade,2,sreyyazdemir
RT_com,2,sreyyazdemir
photo5065,2,sreyyazdemir
sevgigulumsetir,2,sreyyazdemir
Ravious101,2,sreyyazdemir
ademozkose,2,sreyyazdemir
DanielaChirico,2,sreyyazdemir
nawsocial,2,sreyyazdemir
ProfDemirtas,2,sreyyazdemir
beatshoney,2,sreyyazdemir
aliciagarciaga6,2,sreyyazdemir
birbaskankara,2,sreyyazdemir
gercekgundem,2,sreyyazdemir
Imported_Fun,2,sreyyazdemir
topraK_Ygt,2,sreyyazdemir
erenerdemnet,2,sreyyazdemir
Ayla8875,2,sreyyazdemir
MrDataScience,2,sreyyazdemir
BViseeon,2,sreyyazdemir
ComFade,2,sreyyazdemir
eli__097,2,sreyyazdemir
veliseremet,2,sreyyazdemir
SpaceX,2,sreyyazdemir
rajanbarathi555,2,sreyyazdemir
ricky_alvarado_,2,sreyyazdemir
JuniaSchneider7,2,sreyyazdemir
gllk_k,2,sreyyazdemir
CptMorst,2,sreyyazdemir
Im_Sanju_Ss,2,sreyyazdemir
KarenBarryDavi1,2,sreyyazdemir
NASAJPL,2,sreyyazdemir
batuhancolak33,2,sreyyazdemir
nihll1919,2,sreyyazdemir
75Kilicaslan,2,sreyyazdemir
DindarHoroz,2,sreyyazdemir
BJK_dogasevdasi,2,sreyyazdemir
ebugargamel,2,sreyyazdemir
realtechmatters,2,sreyyazdemir
kacsaatolduson,2,sreyyazdemir
HakkKocaman1,2,sreyyazdemir
theburaakk,2,sreyyazdemir
Fabriziobustama,2,sreyyazdemir
Gamer__Guy,2,sreyyazdemir
sonsenfonist,2,sreyyazdemir
IanLJones98,2,sreyyazdemir
KemalistTim,2,sreyyazdemir
Mehmetoztarih,2,sreyyazdemir
bharuka_nitin,2,sreyyazdemir
krtkulturtv,2,sreyyazdemir
kuzeyormanlari,2,sreyyazdemir
yavuzage,2,sreyyazdemir
mhasguler,2,sreyyazdemir
cgdmm2,2,sreyyazdemir
ecapa_aklinizi,2,sreyyazdemir
tokcem,2,sreyyazdemir
01kartanem,2,sreyyazdemir
bikahvew,2,sreyyazdemir
EgelilerinAga,2,sreyyazdemir
tele1comtr,2,sreyyazdemir
Pinkbumbshell14,2,sreyyazdemir
ATA_fusun,2,sreyyazdemir
osymturk,2,sreyyazdemir
AP,2,sreyyazdemir
besiktasugrunaa,2,sreyyazdemir
aykuterdogdu,2,sreyyazdemir
Holly3Golightl1,2,sreyyazdemir
Misssd10,2,sreyyazdemir
dw_politics,2,sreyyazdemir
goreme1990,2,sreyyazdemir
yazparov,2,sreyyazdemir
petitePatsy,2,sreyyazdemir
MMaarriiaa___,2,sreyyazdemir
DrJDrooghaag,2,sreyyazdemir
drsurendrpathak,2,sreyyazdemir
aydinozcelik,2,sreyyazdemir
VRScout,2,sreyyazdemir
WikiPickie,2,sreyyazdemir
evankirstel,2,sreyyazdemir
Prank_VID,2,sreyyazdemir
Saka_larr,2,sreyyazdemir
TCAytunCiray,2,sreyyazdemir
ZMRT35dxb,2,sreyyazdemir
saglikbakanligi,2,sreyyazdemir
newworlddd555,2,sreyyazdemir
__PanZehir____,2,sreyyazdemir
DrGunerSonmez,2,sreyyazdemir
yildizalim1,2,sreyyazdemir
jaime631,2,sreyyazdemir
lesguer_lionel,2,sreyyazdemir
Vatanoz,2,sreyyazdemir
monicabeer1,2,sreyyazdemir
JoeBiden,2,sreyyazdemir
izzet_besevli78,2,sreyyazdemir
selimps,2,sreyyazdemir
YSA__O,2,sreyyazdemir
milliyetciihl,2,sreyyazdemir
aynadayansiyan,2,sreyyazdemir
ladbible,2,sreyyazdemir
QuickTake,2,sreyyazdemir
RTErdogan,2,sreyyazdemir
SundayEmmanueI,2,sreyyazdemir
NASA_Johnson,2,sreyyazdemir
fareeha242,2,sreyyazdemir
CNN,2,sreyyazdemir
NuranWolf,2,sreyyazdemir
AnnaCAAlves_,2,sreyyazdemir
DChilcottFCO,2,sreyyazdemir
marie_nassar,2,sreyyazdemir
SLuleci,2,sreyyazdemir
KayipveKan_ilan,2,sreyyazdemir
faikoztrak,2,sreyyazdemir
1923star,2,sreyyazdemir
NevvalS,2,sreyyazdemir
ATAKIIZI,2,sreyyazdemir
trouvailex,2,sreyyazdemir
semljnika,2,sreyyazdemir
viktorinini,2,sreyyazdemir
mehsira,2,sreyyazdemir
sozcumuratoglu,2,sreyyazdemir
COUNTRY_Erturk,2,sreyyazdemir
worldofsero,2,sreyyazdemir
ForzaSenBenYok,2,sreyyazdemir
WearableGuru,2,sreyyazdemir
krskilic,2,sreyyazdemir
HummelFamilie,1,sreyyazdemir
zerparola,1,sreyyazdemir
mruseng,1,sreyyazdemir
zmahaye,1,sreyyazdemir
_erhanyuce,1,sreyyazdemir
SinanYonal,1,sreyyazdemir
MJDTGZN,1,sreyyazdemir
chuckwestover,1,sreyyazdemir
Grlevic,1,sreyyazdemir
zeynabelle,1,sreyyazdemir
halukpeksen,1,sreyyazdemir
IamQuophiJr,1,sreyyazdemir
tnjyvz,1,sreyyazdemir
BeautifulManali,1,sreyyazdemir
cevreveorman,1,sreyyazdemir
JeanetteEliz7,1,sreyyazdemir
yusufhalacoglu,1,sreyyazdemir
sosyalfarktr,1,sreyyazdemir
BesevJc,1,sreyyazdemir
Fennur2,1,sreyyazdemir
caliskanerh,1,sreyyazdemir
Ali48036616,1,sreyyazdemir
mugecevik,1,sreyyazdemir
nusretsen_,1,sreyyazdemir
Eedaa02217802,1,sreyyazdemir
AlparslanYlmaz,1,sreyyazdemir
nurangedik1881,1,sreyyazdemir
TheB1M,1,sreyyazdemir
sivasvaliligi,1,sreyyazdemir
BilgilerRad,1,sreyyazdemir
Europol,1,sreyyazdemir
MHKIRBASOGLU,1,sreyyazdemir
ozlmtzlgl,1,sreyyazdemir
yerelsecimanket,1,sreyyazdemir
ayseucar5,1,sreyyazdemir
tahsintarhan,1,sreyyazdemir
VG_Stef,1,sreyyazdemir
nasuhmahruki,1,sreyyazdemir
efeoc,1,sreyyazdemir
baharr_kilic,1,sreyyazdemir
pep_vilamala,1,sreyyazdemir
Aksungur__,1,sreyyazdemir
fevrisosyolog__,1,sreyyazdemir
peetahuja,1,sreyyazdemir
ThatBrightDude,1,sreyyazdemir
ankasimurg30,1,sreyyazdemir
sevdanoyan,1,sreyyazdemir
TurkuAkbayram,1,sreyyazdemir
JeanetteEliz,1,sreyyazdemir
MhrGzlm28230744,1,sreyyazdemir
turkpdrdernegi,1,sreyyazdemir
tagesschau,1,sreyyazdemir
patriGiancotti,1,sreyyazdemir
KaroKawane,1,sreyyazdemir
bilgingokberk,1,sreyyazdemir
versat33,1,sreyyazdemir
Aijobs_com,1,sreyyazdemir
mod_russia,1,sreyyazdemir
OneGoodMan77,1,sreyyazdemir
ramblingsloa,1,sreyyazdemir
zekikayahan,1,sreyyazdemir
vekilince,1,sreyyazdemir
honkatt,1,sreyyazdemir
kay_gitsin,1,sreyyazdemir
SevketApuhan,1,sreyyazdemir
Fevzikonur2,1,sreyyazdemir
jairbolsonaro,1,sreyyazdemir
okantroy,1,sreyyazdemir
JeroenBartelse,1,sreyyazdemir
ekrembaba12,1,sreyyazdemir
hilolo35,1,sreyyazdemir
DeptofDefense,1,sreyyazdemir
neonturkiye,1,sreyyazdemir
haramain_watch,1,sreyyazdemir
evrenselgzt,1,sreyyazdemir
zoti38,1,sreyyazdemir
BeyzaTfn,1,sreyyazdemir
WFP,1,sreyyazdemir
turdiniyaz,1,sreyyazdemir
MargaretSiegien,1,sreyyazdemir
mehmetdoganatay,1,sreyyazdemir
umitnazliboyner,1,sreyyazdemir
siyahkalemim_,1,sreyyazdemir
Mehmet31053845,1,sreyyazdemir
KartalGunes31,1,sreyyazdemir
ugurdundarsozcu,1,sreyyazdemir
Vassilizaitse17,1,sreyyazdemir
akreppce,1,sreyyazdemir
KBerova,1,sreyyazdemir
